 - Controller, - Controller, - measured bending Angle, - measured bending Angle, - Bending angle reference, - Bending angle reference, - error, - error
49098,0.72489,49098,0.52609,49098,0.52433,49098,-0.00176
49099,0.72489,49099,0.52609,49099,0.52432,49099,-0.00177
49100,0.72489,49100,0.52609,49100,0.52431,49100,-0.00179
49101,0.72489,49101,0.52609,49101,0.52429,49101,-0.0018
49102,0.72489,49102,0.52609,49102,0.52428,49102,-0.00181
49103,0.7143,49103,0.52609,49103,0.52427,49103,-0.00183
49104,0.7143,49104,0.52609,49104,0.52425,49104,-0.00184
49105,0.7143,49105,0.52609,49105,0.52424,49105,-0.00185
49106,0.71413,49106,0.52648,49106,0.52423,49106,-0.00226
49107,0.71413,49107,0.52648,49107,0.52421,49107,-0.00227
49108,0.71413,49108,0.52648,49108,0.5242,49108,-0.00228
49109,0.71413,49109,0.52648,49109,0.52418,49109,-0.0023
49110,0.69921,49110,0.52648,49110,0.52417,49110,-0.00231
49111,0.69921,49111,0.52648,49111,0.52416,49111,-0.00232
49112,0.69921,49112,0.52648,49112,0.52414,49112,-0.00234
49113,0.69921,49113,0.52648,49113,0.52413,49113,-0.00235
49114,0.70787,49114,0.52648,49114,0.52412,49114,-0.00237
49115,0.7129,49115,0.52661,49115,0.5241,49115,-0.00251
49116,0.7129,49116,0.52661,49116,0.52409,49116,-0.00252
49117,0.7129,49117,0.52661,49117,0.52408,49117,-0.00254
49118,0.7131,49118,0.52661,49118,0.52406,49118,-0.00255
49119,0.7131,49119,0.52661,49119,0.52405,49119,-0.00257
49120,0.7131,49120,0.52661,49120,0.52403,49120,-0.00258
49121,0.7131,49121,0.52661,49121,0.52402,49121,-0.00259
49122,0.7131,49122,0.52661,49122,0.52401,49122,-0.00261
49123,0.72017,49123,0.52661,49123,0.52399,49123,-0.00262
49124,0.72017,49124,0.52661,49124,0.52398,49124,-0.00263
49125,0.72017,49125,0.52661,49125,0.52397,49125,-0.00265
49126,0.72349,49126,0.5267,49126,0.52395,49126,-0.00275
49127,0.72237,49127,0.5267,49127,0.52394,49127,-0.00276
49128,0.72237,49128,0.5267,49128,0.52393,49128,-0.00278
49129,0.72664,49129,0.5267,49129,0.52391,49129,-0.00279
49130,0.73104,49130,0.5267,49130,0.5239,49130,-0.00281
49131,0.73104,49131,0.5267,49131,0.52388,49131,-0.00282
49132,0.73104,49132,0.5267,49132,0.52387,49132,-0.00283
49133,0.73104,49133,0.5267,49133,0.52386,49133,-0.00285
49134,0.73411,49134,0.5267,49134,0.52384,49134,-0.00286
49135,0.73622,49135,0.52675,49135,0.52383,49135,-0.00292
49136,0.73622,49136,0.52675,49136,0.52382,49136,-0.00294
49137,0.735,49137,0.52675,49137,0.5238,49137,-0.00295
49138,0.735,49138,0.52675,49138,0.52379,49138,-0.00296
49139,0.735,49139,0.52675,49139,0.52378,49139,-0.00298
49140,0.735,49140,0.52675,49140,0.52376,49140,-0.00299
49141,0.735,49141,0.52675,49141,0.52375,49141,-0.003
49142,0.73766,49142,0.52675,49142,0.52374,49142,-0.00302
49143,0.73766,49143,0.52675,49143,0.52372,49143,-0.00303
49144,0.73766,49144,0.52675,49144,0.52371,49144,-0.00304
49145,0.73879,49145,0.52675,49145,0.52369,49145,-0.00306
49146,0.73815,49146,0.52676,49146,0.52368,49146,-0.00308
49147,0.73872,49147,0.52676,49147,0.52367,49147,-0.0031
49148,0.7407,49148,0.52676,49148,0.52365,49148,-0.00311
49149,0.74227,49149,0.52676,49149,0.52364,49149,-0.00312
49150,0.74351,49150,0.52676,49150,0.52363,49150,-0.00314
49151,0.74351,49151,0.52676,49151,0.52361,49151,-0.00315
49152,0.74351,49152,0.52676,49152,0.5236,49152,-0.00316
49153,0.74351,49153,0.52676,49153,0.52359,49153,-0.00318
49154,0.7445,49154,0.52676,49154,0.52357,49154,-0.00319
49155,0.7445,49155,0.52676,49155,0.52356,49155,-0.0032
49156,0.7445,49156,0.52676,49156,0.52355,49156,-0.00322
49157,0.74517,49157,0.52673,49157,0.52353,49157,-0.0032
49158,0.74517,49158,0.52673,49158,0.52352,49158,-0.00321
49159,0.74509,49159,0.52673,49159,0.52351,49159,-0.00323
49160,0.74509,49160,0.52673,49160,0.52349,49160,-0.00324
49161,0.74509,49161,0.52673,49161,0.52348,49161,-0.00325
49162,0.74509,49162,0.52673,49162,0.52347,49162,-0.00327
49163,0.74509,49163,0.52673,49163,0.52345,49163,-0.00328
49164,0.74509,49164,0.52673,49164,0.52344,49164,-0.00329
49165,0.74509,49165,0.52673,49165,0.52342,49165,-0.00331
49166,0.74446,49166,0.52673,49166,0.52341,49166,-0.00332
49167,0.74446,49167,0.52673,49167,0.5234,49167,-0.00334
49168,0.74453,49168,0.52666,49168,0.52338,49168,-0.00328
49169,0.74453,49169,0.52666,49169,0.52337,49169,-0.00329
49170,0.74453,49170,0.52666,49170,0.52336,49170,-0.00331
49171,0.74453,49171,0.52666,49171,0.52334,49171,-0.00332
49172,0.74453,49172,0.52666,49172,0.52333,49172,-0.00333
49173,0.74453,49173,0.52666,49173,0.52332,49173,-0.00335
49174,0.74528,49174,0.52656,49174,0.5233,49174,-0.00325
49175,0.74528,49175,0.52656,49175,0.52329,49175,-0.00327
49176,0.74528,49176,0.52656,49176,0.52328,49176,-0.00328
49177,0.74809,49177,0.52656,49177,0.52326,49177,-0.00329
49178,0.74809,49178,0.52656,49178,0.52325,49178,-0.00331
49179,0.74781,49179,0.52656,49179,0.52324,49179,-0.00332
49180,0.74781,49180,0.52656,49180,0.52322,49180,-0.00333
49181,0.74781,49181,0.52656,49181,0.52321,49181,-0.00335
49182,0.74781,49182,0.52656,49182,0.5232,49182,-0.00336
49183,0.74658,49183,0.52656,49183,0.52318,49183,-0.00337
49184,0.74658,49184,0.52656,49184,0.52317,49184,-0.00339
49185,0.74734,49185,0.52641,49185,0.52316,49185,-0.00325
49186,0.74734,49186,0.52641,49186,0.52314,49186,-0.00327
49187,0.75174,49187,0.52641,49187,0.52313,49187,-0.00328
49188,0.75174,49188,0.52641,49188,0.52312,49188,-0.00329
49189,0.75174,49189,0.52641,49189,0.5231,49189,-0.00331
49190,0.75029,49190,0.52641,49190,0.52309,49190,-0.00332
49191,0.75029,49191,0.52641,49191,0.52308,49191,-0.00333
49192,0.75029,49192,0.52641,49192,0.52306,49192,-0.00335
49193,0.75029,49193,0.52641,49193,0.52305,49193,-0.00336
49194,0.75029,49194,0.52641,49194,0.52304,49194,-0.00337
49195,0.74897,49195,0.52641,49195,0.52302,49195,-0.00339
49196,0.74897,49196,0.52641,49196,0.52301,49196,-0.0034
49197,0.74897,49197,0.52641,49197,0.523,49197,-0.00341
49198,0.74897,49198,0.52641,49198,0.52298,49198,-0.00343
49199,0.74892,49199,0.52623,49199,0.52297,49199,-0.00326
49200,0.74892,49200,0.52623,49200,0.52296,49200,-0.00327
49201,0.74892,49201,0.52623,49201,0.52294,49201,-0.00328
49202,0.74892,49202,0.52623,49202,0.52293,49202,-0.0033
49203,0.74892,49203,0.52623,49203,0.52292,49203,-0.00331
49204,0.75374,49204,0.52623,49204,0.5229,49204,-0.00332
49205,0.75374,49205,0.52623,49205,0.52289,49205,-0.00334
49206,0.75374,49206,0.52623,49206,0.52288,49206,-0.00335
49207,0.75257,49207,0.52601,49207,0.52286,49207,-0.00314
49208,0.75851,49208,0.52601,49208,0.52285,49208,-0.00316
49209,0.75571,49209,0.52601,49209,0.52284,49209,-0.00317
49210,0.7536,49210,0.52601,49210,0.52282,49210,-0.00318
49211,0.7536,49211,0.52601,49211,0.52281,49211,-0.0032
49212,0.7536,49212,0.52601,49212,0.5228,49212,-0.00321
49213,0.7536,49213,0.52601,49213,0.52278,49213,-0.00322
49214,0.75245,49214,0.52601,49214,0.52277,49214,-0.00324
49215,0.75245,49215,0.52601,49215,0.52276,49215,-0.00325
49216,0.75371,49216,0.52575,49216,0.52274,49216,-0.00301
49217,0.75371,49217,0.52575,49217,0.52273,49217,-0.00302
49218,0.75371,49218,0.52575,49218,0.52272,49218,-0.00303
49219,0.76153,49219,0.52575,49219,0.5227,49219,-0.00305
49220,0.76153,49220,0.52575,49220,0.52269,49220,-0.00306
49221,0.76153,49221,0.52575,49221,0.52268,49221,-0.00307
49222,0.76153,49222,0.52575,49222,0.52266,49222,-0.00309
49223,0.76153,49223,0.52575,49223,0.52265,49223,-0.0031
49224,0.75801,49224,0.52575,49224,0.52264,49224,-0.00311
49225,0.75801,49225,0.52575,49225,0.52262,49225,-0.00313
49226,0.75731,49226,0.52545,49226,0.52261,49226,-0.00285
49227,0.75731,49227,0.52545,49227,0.5226,49227,-0.00286
49228,0.75731,49228,0.52545,49228,0.52258,49228,-0.00287
49229,0.76541,49229,0.52545,49229,0.52257,49229,-0.00288
49230,0.76541,49230,0.52545,49230,0.52256,49230,-0.0029
49231,0.76541,49231,0.52545,49231,0.52254,49231,-0.00291
49232,0.76115,49232,0.52545,49232,0.52253,49232,-0.00292
49233,0.76115,49233,0.52545,49233,0.52252,49233,-0.00294
49234,0.76049,49234,0.52512,49234,0.5225,49234,-0.00262
49235,0.76049,49235,0.52512,49235,0.52249,49235,-0.00263
49236,0.77062,49236,0.52512,49236,0.52248,49236,-0.00265
49237,0.77062,49237,0.52512,49237,0.52246,49237,-0.00266
49238,0.76551,49238,0.52512,49238,0.52245,49238,-0.00267
49239,0.76551,49239,0.52512,49239,0.52244,49239,-0.00269
49240,0.76551,49240,0.52512,49240,0.52242,49240,-0.0027
49241,0.76551,49241,0.52512,49241,0.52241,49241,-0.00271
49242,0.76551,49242,0.52512,49242,0.5224,49242,-0.00273
49243,0.76141,49243,0.52512,49243,0.52238,49243,-0.00274
49244,0.76139,49244,0.52476,49244,0.52237,49244,-0.00239
49245,0.7719,49245,0.52476,49245,0.52236,49245,-0.0024
49246,0.7719,49246,0.52476,49246,0.52234,49246,-0.00241
49247,0.76728,49247,0.52476,49247,0.52233,49247,-0.00243
49248,0.76728,49248,0.52476,49248,0.52232,49248,-0.00244
49249,0.76728,49249,0.52476,49249,0.52231,49249,-0.00245
49250,0.76344,49250,0.52476,49250,0.52229,49250,-0.00247
49251,0.76344,49251,0.52476,49251,0.52228,49251,-0.00248
49252,0.76344,49252,0.52476,49252,0.52227,49252,-0.00249
49253,0.76344,49253,0.52476,49253,0.52225,49253,-0.00251
49254,0.75967,49254,0.52476,49254,0.52224,49254,-0.00252
49255,0.75967,49255,0.52476,49255,0.52223,49255,-0.00253
49256,0.75998,49256,0.52436,49256,0.52221,49256,-0.00215
49257,0.75998,49257,0.52436,49257,0.5222,49257,-0.00216
49258,0.75998,49258,0.52436,49258,0.52219,49258,-0.00217
49259,0.75998,49259,0.52436,49259,0.52217,49259,-0.00219
49260,0.75998,49260,0.52436,49260,0.52216,49260,-0.0022
49261,0.77271,49261,0.52436,49261,0.52215,49261,-0.00221
49262,0.77271,49262,0.52436,49262,0.52213,49262,-0.00223
49263,0.77271,49263,0.52436,49263,0.52212,49263,-0.00224
49264,0.77126,49264,0.52392,49264,0.52211,49264,-0.00182
49265,0.77126,49265,0.52392,49265,0.52209,49265,-0.00183
49266,0.7826,49266,0.52392,49266,0.52208,49266,-0.00184
49267,0.7826,49267,0.52392,49267,0.52207,49267,-0.00186
49268,0.7826,49268,0.52392,49268,0.52206,49268,-0.00187
49269,0.7826,49269,0.52392,49269,0.52204,49269,-0.00188
49270,0.7826,49270,0.52392,49270,0.52203,49270,-0.0019
49271,0.77476,49271,0.52392,49271,0.52202,49271,-0.00191
49272,0.77347,49272,0.52346,49272,0.522,49272,-0.00145
49273,0.77347,49273,0.52346,49273,0.52199,49273,-0.00147
49274,0.78657,49274,0.52346,49274,0.52198,49274,-0.00148
49275,0.78657,49275,0.52346,49275,0.52196,49275,-0.00149
49276,0.77859,49276,0.52346,49276,0.52195,49276,-0.00151
49277,0.77859,49277,0.52346,49277,0.52194,49277,-0.00152
49278,0.77859,49278,0.52346,49278,0.52192,49278,-0.00153
49279,0.77859,49279,0.52346,49279,0.52191,49279,-0.00154
49280,0.77219,49280,0.52346,49280,0.5219,49280,-0.00156
49281,0.77219,49281,0.52346,49281,0.52188,49281,-0.00157
49282,0.77219,49282,0.52346,49282,0.52187,49282,-0.00158
49283,0.77219,49283,0.52346,49283,0.52186,49283,-0.0016
49284,0.7668,49284,0.52346,49284,0.52185,49284,-0.00161
49285,0.7668,49285,0.52346,49285,0.52183,49285,-0.00162
49286,0.7668,49286,0.52346,49286,0.52182,49286,-0.00164
49287,0.76642,49287,0.52295,49287,0.52181,49287,-0.00115
49288,0.76642,49288,0.52295,49288,0.52179,49288,-0.00116
49289,0.76642,49289,0.52295,49289,0.52178,49289,-0.00117
49290,0.76642,49290,0.52295,49290,0.52177,49290,-0.00119
49291,0.76642,49291,0.52295,49291,0.52175,49291,-0.0012
49292,0.78229,49292,0.52295,49292,0.52174,49292,-0.00121
49293,0.78229,49293,0.52295,49293,0.52173,49293,-0.00123
49294,0.77969,49294,0.52242,49294,0.52172,49294,-0.0007
49295,0.77969,49295,0.52242,49295,0.5217,49295,-0.00072
49296,0.79402,49296,0.52242,49296,0.52169,49296,-0.00073
49297,0.79402,49297,0.52242,49297,0.52168,49297,-0.00074
49298,0.78476,49298,0.52242,49298,0.52166,49298,-0.00075
49299,0.78476,49299,0.52242,49299,0.52165,49299,-0.00077
49300,0.78476,49300,0.52242,49300,0.52164,49300,-0.00078
49301,0.77734,49301,0.52242,49301,0.52162,49301,-0.00079
49302,0.77734,49302,0.52242,49302,0.52161,49302,-0.00081
49303,0.77734,49303,0.52242,49303,0.5216,49303,-0.00082
49304,0.77734,49304,0.52242,49304,0.52159,49304,-0.00083
49305,0.77698,49305,0.52185,49305,0.52157,49305,-0.00028
49306,0.77698,49306,0.52185,49306,0.52156,49306,-0.00029
49307,0.77698,49307,0.52185,49307,0.52155,49307,-0.0003
49308,0.79418,49308,0.52185,49308,0.52153,49308,-0.00032
49309,0.79418,49309,0.52185,49309,0.52152,49309,-0.00033
49310,0.79418,49310,0.52185,49310,0.52151,49310,-0.00034
49311,0.79418,49311,0.52185,49311,0.52149,49311,-0.00035
49312,0.79418,49312,0.52185,49312,0.52148,49312,-0.00037
49313,0.79418,49313,0.52185,49313,0.52147,49313,-0.00038
49314,0.78393,49314,0.52185,49314,0.52146,49314,-0.00039
49315,0.78393,49315,0.52185,49315,0.52144,49315,-0.00041
49316,0.78219,49316,0.52125,49316,0.52143,49316,0.00018
49317,0.78219,49317,0.52125,49317,0.52142,49317,0.00017
49318,0.78219,49318,0.52125,49318,0.5214,49318,0.00016
49319,0.78219,49319,0.52125,49319,0.52139,49319,0.00014
49320,0.79792,49320,0.52125,49320,0.52138,49320,0.00013
49321,0.79792,49321,0.52125,49321,0.52136,49321,0.00012
49322,0.78789,49322,0.52125,49322,0.52135,49322,0.0001
49323,0.78789,49323,0.52125,49323,0.52134,49323,0.00009
49324,0.78789,49324,0.52125,49324,0.52133,49324,0.00008
49325,0.78789,49325,0.52125,49325,0.52131,49325,0.00007
49326,0.78538,49326,0.52061,49326,0.5213,49326,0.00069
49327,0.78538,49327,0.52061,49327,0.52129,49327,0.00067
49328,0.78414,49328,0.52061,49328,0.52127,49328,0.00066
49329,0.78414,49329,0.52061,49329,0.52126,49329,0.00065
49330,0.78414,49330,0.52061,49330,0.52125,49330,0.00063
49331,0.7786,49331,0.52061,49331,0.52124,49331,0.00062
49332,0.78045,49332,0.51995,49332,0.52122,49332,0.00127
49333,0.78045,49333,0.51995,49333,0.52121,49333,0.00126
49334,0.80181,49334,0.51995,49334,0.5212,49334,0.00125
49335,0.80181,49335,0.51995,49335,0.52118,49335,0.00123
49336,0.79212,49336,0.51995,49336,0.52117,49336,0.00122
49337,0.79212,49337,0.51995,49337,0.52116,49337,0.00121
49338,0.79212,49338,0.51995,49338,0.52115,49338,0.0012
49339,0.79212,49339,0.51995,49339,0.52113,49339,0.00118
49340,0.79212,49340,0.51995,49340,0.52112,49340,0.00117
49341,0.78382,49341,0.51995,49341,0.52111,49341,0.00116
49342,0.78377,49342,0.51925,49342,0.52109,49342,0.00184
49343,0.78377,49343,0.51925,49343,0.52108,49343,0.00183
49344,0.78377,49344,0.51925,49344,0.52107,49344,0.00181
49345,0.80487,49345,0.51925,49345,0.52106,49345,0.0018
49346,0.7946,49346,0.51925,49346,0.52104,49346,0.00179
49347,0.7946,49347,0.51925,49347,0.52103,49347,0.00178
49348,0.78557,49348,0.51925,49348,0.52102,49348,0.00176
49349,0.78557,49349,0.51925,49349,0.521,49349,0.00175
49350,0.78557,49350,0.51925,49350,0.52099,49350,0.00174
49351,0.78557,49351,0.51925,49351,0.52098,49351,0.00172
49352,0.77927,49352,0.51925,49352,0.52097,49352,0.00171
49353,0.77927,49353,0.51925,49353,0.52095,49353,0.0017
49354,0.77927,49354,0.51925,49354,0.52094,49354,0.00169
49355,0.78073,49355,0.51853,49355,0.52093,49355,0.0024
49356,0.78073,49356,0.51853,49356,0.52091,49356,0.00239
49357,0.78073,49357,0.51853,49357,0.5209,49357,0.00237
49358,0.80419,49358,0.51853,49358,0.52089,49358,0.00236
49359,0.80419,49359,0.51853,49359,0.52088,49359,0.00235
49360,0.80419,49360,0.51853,49360,0.52086,49360,0.00234
49361,0.79316,49361,0.51853,49361,0.52085,49361,0.00232
49362,0.79316,49362,0.51853,49362,0.52084,49362,0.00231
49363,0.79193,49363,0.51777,49363,0.52082,49363,0.00306
49364,0.81528,49364,0.51777,49364,0.52081,49364,0.00304
49365,0.80303,49365,0.51777,49365,0.5208,49365,0.00303
49366,0.80303,49366,0.51777,49366,0.52079,49366,0.00302
49367,0.79375,49367,0.51777,49367,0.52077,49367,0.003
49368,0.79375,49368,0.51777,49368,0.52076,49368,0.00299
49369,0.79375,49369,0.51777,49369,0.52075,49369,0.00298
49370,0.79375,49370,0.51777,49370,0.52073,49370,0.00297
49371,0.7862,49371,0.51777,49371,0.52072,49371,0.00295
49372,0.7862,49372,0.51777,49372,0.52071,49372,0.00294
49373,0.78691,49373,0.51702,49373,0.5207,49373,0.00368
49374,0.78691,49374,0.51702,49374,0.52068,49374,0.00367
49375,0.81071,49375,0.51702,49375,0.52067,49375,0.00365
49376,0.79943,49376,0.51702,49376,0.52066,49376,0.00364
49377,0.79053,49377,0.51702,49377,0.52065,49377,0.00363
49378,0.79053,49378,0.51702,49378,0.52063,49378,0.00362
49379,0.79053,49379,0.51702,49379,0.52062,49379,0.0036
49380,0.79053,49380,0.51702,49380,0.52061,49380,0.00359
49381,0.79053,49381,0.51702,49381,0.52059,49381,0.00358
49382,0.78393,49382,0.51702,49382,0.52058,49382,0.00357
49383,0.78393,49383,0.51702,49383,0.52057,49383,0.00355
49384,0.78393,49384,0.51702,49384,0.52056,49384,0.00354
49385,0.78564,49385,0.51627,49385,0.52054,49385,0.00427
49386,0.78564,49386,0.51627,49386,0.52053,49386,0.00426
49387,0.80901,49387,0.51627,49387,0.52052,49387,0.00425
49388,0.80901,49388,0.51627,49388,0.52051,49388,0.00424
49389,0.80901,49389,0.51627,49389,0.52049,49389,0.00422
49390,0.80901,49390,0.51627,49390,0.52048,49390,0.00421
49391,0.80901,49391,0.51627,49391,0.52047,49391,0.0042
49392,0.80901,49392,0.51627,49392,0.52045,49392,0.00419
49393,0.79772,49393,0.51627,49393,0.52044,49393,0.00417
49394,0.79772,49394,0.51627,49394,0.52043,49394,0.00416
49395,0.79772,49395,0.51627,49395,0.52042,49395,0.00415
49396,0.79772,49396,0.51627,49396,0.5204,49396,0.00414
49397,0.79616,49397,0.51553,49397,0.52039,49397,0.00486
49398,0.79616,49398,0.51553,49398,0.52038,49398,0.00485
49399,0.79616,49399,0.51553,49399,0.52037,49399,0.00484
49400,0.79616,49400,0.51553,49400,0.52035,49400,0.00483
49401,0.79616,49401,0.51553,49401,0.52034,49401,0.00481
49402,0.79616,49402,0.51553,49402,0.52033,49402,0.0048
49403,0.79616,49403,0.51553,49403,0.52032,49403,0.00479
49404,0.81675,49404,0.51553,49404,0.5203,49404,0.00478
49405,0.81034,49405,0.51479,49405,0.52029,49405,0.0055
49406,0.82793,49406,0.51479,49406,0.52028,49406,0.00549
49407,0.82793,49407,0.51479,49407,0.52026,49407,0.00548
49408,0.82793,49408,0.51479,49408,0.52025,49408,0.00546
49409,0.82793,49409,0.51479,49409,0.52024,49409,0.00545
49410,0.82793,49410,0.51479,49410,0.52023,49410,0.00544
49411,0.82793,49411,0.51479,49411,0.52021,49411,0.00542
49412,0.82793,49412,0.51479,49412,0.5202,49412,0.00541
49413,0.81443,49413,0.51479,49413,0.52019,49413,0.0054
49414,0.81443,49414,0.51479,49414,0.52018,49414,0.00539
49415,0.81022,49415,0.51406,49415,0.52016,49415,0.00611
49416,0.81022,49416,0.51406,49416,0.52015,49416,0.00609
49417,0.82771,49417,0.51406,49417,0.52014,49417,0.00608
49418,0.82771,49418,0.51406,49418,0.52013,49418,0.00607
49419,0.82771,49419,0.51406,49419,0.52011,49419,0.00606
49420,0.82771,49420,0.51406,49420,0.5201,49420,0.00604
49421,0.82771,49421,0.51406,49421,0.52009,49421,0.00603
49422,0.82771,49422,0.51406,49422,0.52008,49422,0.00602
49423,0.8138,49423,0.51406,49423,0.52006,49423,0.00601
49424,0.8138,49424,0.51406,49424,0.52005,49424,0.00599
49425,0.8138,49425,0.51406,49425,0.52004,49425,0.00598
49426,0.80945,49426,0.51333,49426,0.52003,49426,0.00669
49427,0.80945,49427,0.51333,49427,0.52001,49427,0.00668
49428,0.80945,49428,0.51333,49428,0.52,49428,0.00667
49429,0.80945,49429,0.51333,49429,0.51999,49429,0.00666
49430,0.80945,49430,0.51333,49430,0.51997,49430,0.00664
49431,0.82748,49431,0.51333,49431,0.51996,49431,0.00663
49432,0.82748,49432,0.51333,49432,0.51995,49432,0.00662
49433,0.82016,49433,0.51261,49433,0.51994,49433,0.00733
49434,0.8367,49434,0.51261,49434,0.51992,49434,0.00732
49435,0.8367,49435,0.51261,49435,0.51991,49435,0.0073
49436,0.80975,49436,0.51261,49436,0.5199,49436,0.00729
49437,0.80975,49437,0.51261,49437,0.51989,49437,0.00728
49438,0.80975,49438,0.51261,49438,0.51987,49438,0.00727
49439,0.80975,49439,0.51261,49439,0.51986,49439,0.00725
49440,0.80975,49440,0.51261,49440,0.51985,49440,0.00724
49441,0.80975,49441,0.51261,49441,0.51984,49441,0.00723
49442,0.80006,49442,0.51261,49442,0.51982,49442,0.00722
49443,0.80059,49443,0.51189,49443,0.51981,49443,0.00792
49444,0.80059,49444,0.51189,49444,0.5198,49444,0.00791
49445,0.80059,49445,0.51189,49445,0.51979,49445,0.0079
49446,0.79398,49446,0.51189,49446,0.51977,49446,0.00788
49447,0.79398,49447,0.51189,49447,0.51976,49447,0.00787
49448,0.79398,49448,0.51189,49448,0.51975,49448,0.00786
49449,0.79398,49449,0.51189,49449,0.51974,49449,0.00785
49450,0.79398,49450,0.51189,49450,0.51972,49450,0.00783
49451,0.78831,49451,0.51189,49451,0.51971,49451,0.00782
49452,0.78831,49452,0.51189,49452,0.5197,49452,0.00781
49453,0.78872,49453,0.51122,49453,0.51969,49453,0.00847
49454,0.80042,49454,0.51122,49454,0.51967,49454,0.00846
49455,0.80042,49455,0.51122,49455,0.51966,49455,0.00845
49456,0.79349,49456,0.51122,49456,0.51965,49456,0.00843
49457,0.79349,49457,0.51122,49457,0.51964,49457,0.00842
49458,0.79349,49458,0.51122,49458,0.51962,49458,0.00841
49459,0.79349,49459,0.51122,49459,0.51961,49459,0.0084
49460,0.79349,49460,0.51122,49460,0.5196,49460,0.00838
49461,0.79349,49461,0.51122,49461,0.51959,49461,0.00837
49462,0.79349,49462,0.51122,49462,0.51957,49462,0.00836
49463,0.78822,49463,0.51122,49463,0.51956,49463,0.00835
49464,0.78822,49464,0.51122,49464,0.51955,49464,0.00833
49465,0.78866,49465,0.51059,49465,0.51954,49465,0.00895
49466,0.78866,49466,0.51059,49466,0.51953,49466,0.00894
49467,0.80713,49467,0.51059,49467,0.51951,49467,0.00893
49468,0.80713,49468,0.51059,49468,0.5195,49468,0.00891
49469,0.80713,49469,0.51059,49469,0.51949,49469,0.0089
49470,0.80713,49470,0.51059,49470,0.51948,49470,0.00889
49471,0.80713,49471,0.51059,49471,0.51946,49471,0.00888
49472,0.79825,49472,0.51059,49472,0.51945,49472,0.00886
49473,0.79825,49473,0.51059,49473,0.51944,49473,0.00885
49474,0.79825,49474,0.51059,49474,0.51943,49474,0.00884
49475,0.79825,49475,0.51059,49475,0.51941,49475,0.00883
49476,0.79825,49476,0.51059,49476,0.5194,49476,0.00881
49477,0.79666,49477,0.51,49477,0.51939,49477,0.00939
49478,0.79666,49478,0.51,49478,0.51938,49478,0.00938
49479,0.79666,49479,0.51,49479,0.51936,49479,0.00936
49480,0.79666,49480,0.51,49480,0.51935,49480,0.00935
49481,0.79666,49481,0.51,49481,0.51934,49481,0.00934
49482,0.81256,49482,0.51,49482,0.51933,49482,0.00933
49483,0.81256,49483,0.51,49483,0.51931,49483,0.00931
49484,0.80628,49484,0.50946,49484,0.5193,49484,0.00984
49485,0.80628,49485,0.50946,49485,0.51929,49485,0.00983
49486,0.80628,49486,0.50946,49486,0.51928,49486,0.00982
49487,0.819,49487,0.50946,49487,0.51926,49487,0.00981
49488,0.819,49488,0.50946,49488,0.51925,49488,0.0098
49489,0.819,49489,0.50946,49489,0.51924,49489,0.00978
49490,0.819,49490,0.50946,49490,0.51923,49490,0.00977
49491,0.819,49491,0.50946,49491,0.51922,49491,0.00976
49492,0.819,49492,0.50946,49492,0.5192,49492,0.00975
49493,0.819,49493,0.50946,49493,0.51919,49493,0.00973
49494,0.80792,49494,0.50946,49494,0.51918,49494,0.00972
49495,0.80792,49495,0.50946,49495,0.51917,49495,0.00971
49496,0.80307,49496,0.50896,49496,0.51915,49496,0.0102
49497,0.80307,49497,0.50896,49497,0.51914,49497,0.01019
49498,0.81377,49498,0.50896,49498,0.51913,49498,0.01017
49499,0.81377,49499,0.50896,49499,0.51912,49499,0.01016
49500,0.80398,49500,0.50896,49500,0.5191,49500,0.01015
49501,0.80398,49501,0.50896,49501,0.51909,49501,0.01014
49502,0.80076,49502,0.50849,49502,0.51908,49502,0.01059
49503,0.81289,49503,0.50849,49503,0.51907,49503,0.01057
49504,0.81289,49504,0.50849,49504,0.51906,49504,0.01056
49505,0.80352,49505,0.50849,49505,0.51904,49505,0.01055
49506,0.80352,49506,0.50849,49506,0.51903,49506,0.01054
49507,0.79642,49507,0.50849,49507,0.51902,49507,0.01052
49508,0.79642,49508,0.50849,49508,0.51901,49508,0.01051
49509,0.79642,49509,0.50849,49509,0.51899,49509,0.0105
49510,0.79022,49510,0.50849,49510,0.51898,49510,0.01049
49511,0.79022,49511,0.50849,49511,0.51897,49511,0.01047
49512,0.78933,49512,0.50808,49512,0.51896,49512,0.01088
49513,0.78933,49513,0.50808,49513,0.51894,49513,0.01087
49514,0.80163,49514,0.50808,49514,0.51893,49514,0.01086
49515,0.7945,49515,0.50808,49515,0.51892,49515,0.01084
49516,0.78891,49516,0.50808,49516,0.51891,49516,0.01083
49517,0.78495,49517,0.50808,49517,0.5189,49517,0.01082
49518,0.78495,49518,0.50808,49518,0.51888,49518,0.01081
49519,0.78495,49519,0.50808,49519,0.51887,49519,0.0108
49520,0.78495,49520,0.50808,49520,0.51886,49520,0.01078
49521,0.78177,49521,0.50808,49521,0.51885,49521,0.01077
49522,0.78177,49522,0.50808,49522,0.51883,49522,0.01076
49523,0.78267,49523,0.5077,49523,0.51882,49523,0.01113
49524,0.79419,49524,0.5077,49524,0.51881,49524,0.01111
49525,0.79419,49525,0.5077,49525,0.5188,49525,0.0111
49526,0.79419,49526,0.5077,49526,0.51879,49526,0.01109
