 - Controller, - Controller, - measured bending Angle, - measured bending Angle, - Bending angle reference, - Bending angle reference, - error, - error
551,0.979,551,0.67598,551,0,551,-0.67598
552,0.979,552,0.67598,552,0,552,-0.67598
553,0.979,553,0.67598,553,0,553,-0.67598
554,0.979,554,0.67598,554,0,554,-0.67598
555,0.979,555,0.67598,555,0,555,-0.67598
556,0.979,556,0.67598,556,0,556,-0.67598
557,0.979,557,0.67598,557,0,557,-0.67598
558,0.979,558,0.67598,558,0,558,-0.67598
559,0.979,559,0.67598,559,0,559,-0.67598
560,0.979,560,0.67598,560,0,560,-0.67598
561,0.979,561,0.67598,561,0,561,-0.67598
562,0.979,562,0.67598,562,0,562,-0.67598
563,0.979,563,0.67598,563,0,563,-0.67598
564,0.979,564,0.67598,564,0,564,-0.67598
565,0.979,565,0.67598,565,0,565,-0.67598
566,0.979,566,0.67598,566,0,566,-0.67598
567,0.979,567,0.67598,567,0,567,-0.67598
568,0.979,568,0.67598,568,0,568,-0.67598
569,0.979,569,0.67598,569,0,569,-0.67598
570,0.979,570,0.67598,570,0,570,-0.67598
571,0.979,571,0.67598,571,0,571,-0.67598
572,0.979,572,0.67598,572,0,572,-0.67598
573,0.979,573,0.67598,573,0,573,-0.67598
574,0.979,574,0.67598,574,0,574,-0.67598
575,0.979,575,0.67598,575,0,575,-0.67598
576,0.979,576,0.67598,576,0,576,-0.67598
577,0.979,577,0.67598,577,0,577,-0.67598
578,0.979,578,0.67598,578,0,578,-0.67598
579,0.979,579,0.67598,579,0,579,-0.67598
580,0.979,580,0.67598,580,0,580,-0.67598
581,0.979,581,0.67598,581,0,581,-0.67598
582,0.979,582,0.67598,582,0,582,-0.67598
583,0.979,583,0.67598,583,0,583,-0.67598
584,0.979,584,0.67598,584,0,584,-0.67598
585,0.979,585,0.67598,585,0,585,-0.67598
586,0.979,586,0.67598,586,0,586,-0.67598
587,0.979,587,0.67598,587,0,587,-0.67598
588,0.979,588,0.67598,588,0,588,-0.67598
589,0.979,589,0.67598,589,0,589,-0.67598
590,0.979,590,0.67598,590,0,590,-0.67598
591,0.979,591,0.67598,591,0,591,-0.67598
592,0.979,592,0.67598,592,0,592,-0.67598
593,0.979,593,0.67598,593,0,593,-0.67598
594,0.979,594,0.67598,594,0,594,-0.67598
595,0.979,595,0.67598,595,0,595,-0.67598
596,0.979,596,0.67598,596,0,596,-0.67598
597,0.979,597,0.67598,597,0,597,-0.67598
598,0.979,598,0.67598,598,0,598,-0.67598
599,0.979,599,0.67598,599,0,599,-0.67598
600,0.979,600,0.67598,600,0,600,-0.67598
601,0.979,601,0.67598,601,0,601,-0.67598
602,0.979,602,0.67598,602,0,602,-0.67598
603,0.979,603,0.67598,603,0,603,-0.67598
604,0.979,604,0.67598,604,0,604,-0.67598
605,0.979,605,0.67598,605,0,605,-0.67598
606,0.979,606,0.67598,606,0,606,-0.67598
607,0.979,607,0.67598,607,0,607,-0.67598
608,0.979,608,0.67598,608,0,608,-0.67598
609,0.979,609,0.67598,609,0,609,-0.67598
610,0.979,610,0.67598,610,0,610,-0.67598
611,0.979,611,0.67598,611,0,611,-0.67598
612,0.979,612,0.67598,612,0,612,-0.67598
613,0.979,613,0.67598,613,0,613,-0.67598
614,0.979,614,0.67598,614,0,614,-0.67598
615,0.979,615,0.67598,615,0,615,-0.67598
616,0.979,616,0.67598,616,0,616,-0.67598
617,0.979,617,0.67598,617,0,617,-0.67598
618,0.979,618,0.67598,618,0,618,-0.67598
619,0.979,619,0.67598,619,0,619,-0.67598
620,0.979,620,0.67598,620,0,620,-0.67598
621,0.979,621,0.67598,621,0,621,-0.67598
622,0.979,622,0.67598,622,0,622,-0.67598
623,0.979,623,0.67598,623,0,623,-0.67598
624,0.979,624,0.67598,624,0,624,-0.67598
625,0.979,625,0.67598,625,0,625,-0.67598
626,0.979,626,0.67598,626,0,626,-0.67598
627,0.979,627,0.67598,627,0,627,-0.67598
628,0.979,628,0.67598,628,0,628,-0.67598
629,0.979,629,0.67598,629,0,629,-0.67598
630,0.979,630,0.67598,630,0,630,-0.67598
631,0.979,631,0.67598,631,0,631,-0.67598
632,0.979,632,0.67598,632,0,632,-0.67598
633,0.979,633,0.67598,633,0,633,-0.67598
634,0.979,634,0.67598,634,0,634,-0.67598
635,0.979,635,0.67598,635,0,635,-0.67598
636,0.979,636,0.67598,636,0,636,-0.67598
637,0.979,637,0.67598,637,0,637,-0.67598
638,0.979,638,0.67598,638,0,638,-0.67598
639,0.979,639,0.67598,639,0,639,-0.67598
640,0.979,640,0.67598,640,0,640,-0.67598
641,0.979,641,0.67598,641,0,641,-0.67598
642,0.979,642,0.67598,642,0,642,-0.67598
643,0.979,643,0.67598,643,0,643,-0.67598
644,0.979,644,0.67598,644,0,644,-0.67598
645,0.979,645,0.67598,645,0,645,-0.67598
646,0.979,646,0.67598,646,0,646,-0.67598
647,0.979,647,0.67598,647,0,647,-0.67598
648,0.979,648,0.67598,648,0,648,-0.67598
649,0.979,649,0.67598,649,0,649,-0.67598
650,0.979,650,0.67598,650,0,650,-0.67598
651,0.979,651,0.67598,651,0,651,-0.67598
652,0.979,652,0.67598,652,0,652,-0.67598
653,0.979,653,0.67598,653,0,653,-0.67598
654,0.979,654,0.67598,654,0,654,-0.67598
655,0.979,655,0.67598,655,0,655,-0.67598
656,0.979,656,0.67598,656,0,656,-0.67598
657,0.979,657,0.67598,657,0,657,-0.67598
658,0.979,658,0.67598,658,0,658,-0.67598
659,0.979,659,0.67598,659,0,659,-0.67598
660,0.979,660,0.67598,660,0,660,-0.67598
661,0.979,661,0.67598,661,0,661,-0.67598
662,0.979,662,0.67598,662,0,662,-0.67598
663,0.979,663,0.67598,663,0,663,-0.67598
664,0.979,664,0.67598,664,0,664,-0.67598
665,0.979,665,0.67598,665,0,665,-0.67598
666,0.979,666,0.67598,666,0,666,-0.67598
667,0.979,667,0.67598,667,0,667,-0.67598
668,0.979,668,0.67598,668,0,668,-0.67598
669,0.979,669,0.67598,669,0,669,-0.67598
670,0.979,670,0.67598,670,0,670,-0.67598
671,0.979,671,0.67598,671,0,671,-0.67598
672,0.979,672,0.67598,672,0,672,-0.67598
673,0.979,673,0.67598,673,0,673,-0.67598
674,0.979,674,0.67598,674,0,674,-0.67598
675,0.979,675,0.67598,675,0,675,-0.67598
676,0.979,676,0.67598,676,0,676,-0.67598
677,0.979,677,0.67598,677,0,677,-0.67598
678,0.979,678,0.67598,678,0,678,-0.67598
679,0.979,679,0.67598,679,0,679,-0.67598
680,0.979,680,0.67598,680,0,680,-0.67598
681,0.979,681,0.67598,681,0,681,-0.67598
682,0.979,682,0.67598,682,0,682,-0.67598
683,0.979,683,0.67598,683,0,683,-0.67598
684,0.979,684,0.67598,684,0,684,-0.67598
685,0.979,685,0.67598,685,0,685,-0.67598
686,0.979,686,0.67598,686,0,686,-0.67598
687,0.979,687,0.67598,687,0,687,-0.67598
688,0.979,688,0.67598,688,0,688,-0.67598
689,0.979,689,0.67598,689,0,689,-0.67598
690,0.979,690,0.67598,690,0,690,-0.67598
691,0.979,691,0.67598,691,0,691,-0.67598
692,0.979,692,0.67598,692,0,692,-0.67598
693,0.979,693,0.67598,693,0,693,-0.67598
694,0.979,694,0.67598,694,0,694,-0.67598
695,0.979,695,0.67598,695,0,695,-0.67598
696,0.979,696,0.67598,696,0,696,-0.67598
697,0.979,697,0.67598,697,0,697,-0.67598
698,0.979,698,0.67598,698,0,698,-0.67598
699,0.979,699,0.67598,699,0,699,-0.67598
700,0.979,700,0.67598,700,0,700,-0.67598
701,0.979,701,0.67598,701,0,701,-0.67598
702,0.979,702,0.67598,702,0,702,-0.67598
703,0.979,703,0.67598,703,0,703,-0.67598
704,0.979,704,0.67598,704,0,704,-0.67598
705,0.979,705,0.67598,705,0,705,-0.67598
706,0.979,706,0.67598,706,0,706,-0.67598
707,0.979,707,0.67598,707,0,707,-0.67598
708,0.979,708,0.67598,708,0,708,-0.67598
709,0.979,709,0.67598,709,0,709,-0.67598
710,0.979,710,0.67598,710,0,710,-0.67598
711,0.979,711,0.67598,711,0,711,-0.67598
712,0.979,712,0.67598,712,0,712,-0.67598
713,0.979,713,0.67598,713,0,713,-0.67598
714,0.979,714,0.67598,714,0,714,-0.67598
715,0.979,715,0.67598,715,0,715,-0.67598
716,0.979,716,0.67598,716,0,716,-0.67598
717,0.979,717,0.67598,717,0,717,-0.67598
718,0.979,718,0.67598,718,0,718,-0.67598
719,0.979,719,0.67598,719,0,719,-0.67598
720,0.979,720,0.67598,720,0,720,-0.67598
721,0.979,721,0.67598,721,0,721,-0.67598
722,0.979,722,0.67598,722,0,722,-0.67598
723,0.979,723,0.67598,723,0,723,-0.67598
724,0.979,724,0.67598,724,0,724,-0.67598
725,0.979,725,0.67598,725,0,725,-0.67598
726,0.979,726,0.67598,726,0,726,-0.67598
727,0.979,727,0.67598,727,0,727,-0.67598
728,0.979,728,0.67598,728,0,728,-0.67598
729,0.979,729,0.67598,729,0,729,-0.67598
730,0.979,730,0.67598,730,0,730,-0.67598
731,0.979,731,0.67598,731,0,731,-0.67598
732,0.979,732,0.67598,732,0,732,-0.67598
733,0.979,733,0.67598,733,0,733,-0.67598
734,0.979,734,0.67598,734,0,734,-0.67598
735,0.979,735,0.67598,735,0,735,-0.67598
736,0.979,736,0.67598,736,0,736,-0.67598
737,0.979,737,0.67598,737,0,737,-0.67598
738,0.979,738,0.67598,738,0,738,-0.67598
739,0.979,739,0.67598,739,0,739,-0.67598
740,0.979,740,0.67598,740,0,740,-0.67598
741,0.979,741,0.67598,741,0,741,-0.67598
742,0.979,742,0.67598,742,0,742,-0.67598
743,0.979,743,0.67598,743,0,743,-0.67598
744,0.979,744,0.67598,744,0,744,-0.67598
745,0.979,745,0.67598,745,0,745,-0.67598
746,0.979,746,0.67598,746,0,746,-0.67598
747,0.979,747,0.67598,747,0,747,-0.67598
748,0.979,748,0.67598,748,0,748,-0.67598
749,0.979,749,0.67598,749,0,749,-0.67598
750,0.979,750,0.67598,750,0,750,-0.67598
751,0.979,751,0.67598,751,0,751,-0.67598
752,0.979,752,0.67598,752,0,752,-0.67598
753,0.979,753,0.67598,753,0,753,-0.67598
754,0.979,754,0.67598,754,0,754,-0.67598
755,0.979,755,0.67598,755,0,755,-0.67598
756,0.979,756,0.67598,756,0,756,-0.67598
757,0.979,757,0.67598,757,0,757,-0.67598
758,0.979,758,0.67598,758,0,758,-0.67598
759,0.979,759,0.67598,759,0,759,-0.67598
760,0.979,760,0.67598,760,0,760,-0.67598
761,0.979,761,0.67598,761,0,761,-0.67598
762,0.979,762,0.67598,762,0,762,-0.67598
763,0.979,763,0.67598,763,0,763,-0.67598
764,0.979,764,0.67598,764,0,764,-0.67598
765,0.979,765,0.67598,765,0,765,-0.67598
766,0.979,766,0.67598,766,0,766,-0.67598
767,0.979,767,0.67598,767,0,767,-0.67598
768,0.979,768,0.67598,768,0,768,-0.67598
769,0.979,769,0.67598,769,0,769,-0.67598
770,0.979,770,0.67598,770,0,770,-0.67598
771,0.979,771,0.67598,771,0,771,-0.67598
772,0.979,772,0.67598,772,0,772,-0.67598
773,0.979,773,0.67598,773,0,773,-0.67598
774,0.979,774,0.67598,774,0,774,-0.67598
775,0.979,775,0.67598,775,0,775,-0.67598
776,0.979,776,0.67598,776,0,776,-0.67598
777,0.979,777,0.67598,777,0,777,-0.67598
778,0.979,778,0.67598,778,0,778,-0.67598
779,0.979,779,0.67598,779,0,779,-0.67598
780,0.979,780,0.67598,780,0,780,-0.67598
781,0.979,781,0.67598,781,0,781,-0.67598
782,0.979,782,0.67598,782,0,782,-0.67598
783,0.979,783,0.67598,783,0,783,-0.67598
784,0.979,784,0.67598,784,0,784,-0.67598
785,0.979,785,0.67598,785,0,785,-0.67598
786,0.979,786,0.67598,786,0,786,-0.67598
787,0.979,787,0.67598,787,0,787,-0.67598
788,0.979,788,0.67598,788,0,788,-0.67598
789,0.979,789,0.67598,789,0,789,-0.67598
790,0.979,790,0.67598,790,0,790,-0.67598
791,0.979,791,0.67598,791,0,791,-0.67598
792,0.979,792,0.67598,792,0,792,-0.67598
793,0.979,793,0.67598,793,0,793,-0.67598
794,0.979,794,0.67598,794,0,794,-0.67598
795,0.979,795,0.67598,795,0,795,-0.67598
796,0.979,796,0.67598,796,0,796,-0.67598
797,0.979,797,0.67598,797,0,797,-0.67598
798,0.979,798,0.67598,798,0,798,-0.67598
799,0.979,799,0.67598,799,0,799,-0.67598
800,0.979,800,0.67598,800,0,800,-0.67598
801,0.979,801,0.67598,801,0,801,-0.67598
802,0.979,802,0.67598,802,0,802,-0.67598
803,0.979,803,0.67598,803,0,803,-0.67598
804,0.979,804,0.67598,804,0,804,-0.67598
805,0.979,805,0.67598,805,0,805,-0.67598
806,0.979,806,0.67598,806,0,806,-0.67598
807,0.979,807,0.67598,807,0,807,-0.67598
808,0.979,808,0.67598,808,0,808,-0.67598
809,0.979,809,0.67598,809,0,809,-0.67598
810,0.979,810,0.67598,810,0,810,-0.67598
811,0.979,811,0.67598,811,0,811,-0.67598
812,0.979,812,0.67598,812,0,812,-0.67598
813,0.979,813,0.67598,813,0,813,-0.67598
814,0.979,814,0.67598,814,0,814,-0.67598
815,0.979,815,0.67598,815,0,815,-0.67598
816,0.979,816,0.67598,816,0,816,-0.67598
817,0.979,817,0.67598,817,0,817,-0.67598
818,0.979,818,0.67598,818,0,818,-0.67598
819,0.979,819,0.67598,819,0,819,-0.67598
820,0.979,820,0.67598,820,0,820,-0.67598
821,0.979,821,0.67598,821,0,821,-0.67598
822,0.979,822,0.67598,822,0,822,-0.67598
823,0.979,823,0.67598,823,0,823,-0.67598
824,0.979,824,0.67598,824,0,824,-0.67598
825,0.979,825,0.67598,825,0,825,-0.67598
826,0.979,826,0.67598,826,0,826,-0.67598
827,0.979,827,0.67598,827,0,827,-0.67598
828,0.979,828,0.67598,828,0,828,-0.67598
829,0.979,829,0.67598,829,0,829,-0.67598
830,0.979,830,0.67598,830,0,830,-0.67598
831,0.979,831,0.67598,831,0,831,-0.67598
832,0.979,832,0.67598,832,0,832,-0.67598
833,0.979,833,0.67598,833,0,833,-0.67598
834,0.979,834,0.67598,834,0,834,-0.67598
835,0.979,835,0.67598,835,0,835,-0.67598
836,0.979,836,0.67598,836,0,836,-0.67598
837,0.979,837,0.67598,837,0,837,-0.67598
838,0.979,838,0.67598,838,0,838,-0.67598
839,0.979,839,0.67598,839,0,839,-0.67598
840,0.979,840,0.67598,840,0,840,-0.67598
841,0.979,841,0.67598,841,0,841,-0.67598
842,0.979,842,0.67598,842,0,842,-0.67598
843,0.979,843,0.67598,843,0,843,-0.67598
844,0.979,844,0.67598,844,0,844,-0.67598
845,0.979,845,0.67598,845,0,845,-0.67598
846,0.979,846,0.67598,846,0,846,-0.67598
847,0.979,847,0.67598,847,0,847,-0.67598
848,0.979,848,0.67598,848,0,848,-0.67598
849,0.979,849,0.67598,849,0,849,-0.67598
850,0.979,850,0.67598,850,0,850,-0.67598
851,0.979,851,0.67598,851,0,851,-0.67598
852,0.979,852,0.67598,852,0,852,-0.67598
853,0.979,853,0.67598,853,0,853,-0.67598
854,0.979,854,0.67598,854,0,854,-0.67598
855,0.979,855,0.67598,855,0,855,-0.67598
856,0.979,856,0.67598,856,0,856,-0.67598
857,0.979,857,0.67598,857,0,857,-0.67598
858,0.979,858,0.67598,858,0,858,-0.67598
859,0.979,859,0.67598,859,0,859,-0.67598
860,0.979,860,0.67598,860,0,860,-0.67598
861,0.979,861,0.67598,861,0,861,-0.67598
862,0.979,862,0.67598,862,0,862,-0.67598
863,0.979,863,0.67598,863,0,863,-0.67598
864,0.979,864,0.67598,864,0,864,-0.67598
865,0.979,865,0.67598,865,0,865,-0.67598
866,0.979,866,0.67598,866,0,866,-0.67598
867,0.979,867,0.67598,867,0,867,-0.67598
868,0.979,868,0.67598,868,0,868,-0.67598
869,0.979,869,0.67598,869,0,869,-0.67598
870,0.979,870,0.67598,870,0,870,-0.67598
871,0.979,871,0.67598,871,0,871,-0.67598
872,0.979,872,0.67598,872,0,872,-0.67598
873,0.979,873,0.67598,873,0,873,-0.67598
874,0.979,874,0.67598,874,0,874,-0.67598
875,0.979,875,0.67598,875,0,875,-0.67598
876,0.979,876,0.67598,876,0,876,-0.67598
877,0.979,877,0.67598,877,0,877,-0.67598
878,0.979,878,0.67598,878,0,878,-0.67598
879,0.979,879,0.67598,879,0,879,-0.67598
880,0.979,880,0.67598,880,0,880,-0.67598
881,0.979,881,0.67598,881,0,881,-0.67598
882,0.979,882,0.67598,882,0,882,-0.67598
883,0.979,883,0.67598,883,0,883,-0.67598
884,0.979,884,0.67598,884,0,884,-0.67598
885,0.979,885,0.67598,885,0,885,-0.67598
886,0.979,886,0.67598,886,0,886,-0.67598
887,0.979,887,0.67598,887,0,887,-0.67598
888,0.979,888,0.67598,888,0,888,-0.67598
889,0.979,889,0.67598,889,0,889,-0.67598
890,0.979,890,0.67598,890,0,890,-0.67598
891,0.979,891,0.67598,891,0,891,-0.67598
892,0.979,892,0.67598,892,0,892,-0.67598
893,0.979,893,0.67598,893,0,893,-0.67598
894,0.979,894,0.67598,894,0,894,-0.67598
895,0.979,895,0.67598,895,0,895,-0.67598
896,0.979,896,0.67598,896,0,896,-0.67598
897,0.979,897,0.67598,897,0,897,-0.67598
898,0.979,898,0.67598,898,0,898,-0.67598
899,0.979,899,0.67598,899,0,899,-0.67598
900,0.979,900,0.67598,900,0,900,-0.67598
901,0.979,901,0.67598,901,0,901,-0.67598
902,0.979,902,0.67598,902,0,902,-0.67598
903,0.979,903,0.67598,903,0,903,-0.67598
904,0.979,904,0.67598,904,0,904,-0.67598
905,0.979,905,0.67598,905,0,905,-0.67598
906,0.979,906,0.67598,906,0,906,-0.67598
907,0.979,907,0.67598,907,0,907,-0.67598
908,0.979,908,0.67598,908,0,908,-0.67598
909,0.979,909,0.67598,909,0,909,-0.67598
910,0.979,910,0.67598,910,0,910,-0.67598
911,0.979,911,0.67598,911,0,911,-0.67598
912,0.979,912,0.67598,912,0,912,-0.67598
913,0.979,913,0.67598,913,0,913,-0.67598
914,0.979,914,0.67598,914,0,914,-0.67598
915,0.979,915,0.67598,915,0,915,-0.67598
916,0.979,916,0.67598,916,0,916,-0.67598
917,0.979,917,0.67598,917,0,917,-0.67598
918,0.979,918,0.67598,918,0,918,-0.67598
919,0.979,919,0.67598,919,0,919,-0.67598
920,0.979,920,0.67598,920,0,920,-0.67598
921,0.979,921,0.67598,921,0,921,-0.67598
922,0.979,922,0.67598,922,0,922,-0.67598
923,0.979,923,0.67598,923,0,923,-0.67598
924,0.979,924,0.67598,924,0,924,-0.67598
925,0.979,925,0.67598,925,0,925,-0.67598
926,0.979,926,0.67598,926,0,926,-0.67598
927,0.979,927,0.67598,927,0,927,-0.67598
928,0.979,928,0.67598,928,0,928,-0.67598
929,0.979,929,0.67598,929,0,929,-0.67598
930,0.979,930,0.67598,930,0,930,-0.67598
931,0.979,931,0.67598,931,0,931,-0.67598
932,0.979,932,0.67598,932,0,932,-0.67598
933,0.979,933,0.67598,933,0,933,-0.67598
934,0.979,934,0.67598,934,0,934,-0.67598
935,0.979,935,0.67598,935,0,935,-0.67598
936,0.979,936,0.67598,936,0,936,-0.67598
937,0.979,937,0.67598,937,0,937,-0.67598
938,0.979,938,0.67598,938,0,938,-0.67598
939,0.979,939,0.67598,939,0,939,-0.67598
940,0.979,940,0.67598,940,0,940,-0.67598
941,0.979,941,0.67598,941,0,941,-0.67598
942,0.979,942,0.67598,942,0,942,-0.67598
943,0.979,943,0.67598,943,0,943,-0.67598
944,0.979,944,0.67598,944,0,944,-0.67598
945,0.979,945,0.67598,945,0,945,-0.67598
946,0.979,946,0.67598,946,0,946,-0.67598
947,0.979,947,0.67598,947,0,947,-0.67598
948,0.979,948,0.67598,948,0,948,-0.67598
949,0.979,949,0.67598,949,0,949,-0.67598
950,0.979,950,0.67598,950,0,950,-0.67598
951,0.979,951,0.67598,951,0,951,-0.67598
952,0.979,952,0.67598,952,0,952,-0.67598
953,0.979,953,0.67598,953,0,953,-0.67598
954,0.979,954,0.67598,954,0,954,-0.67598
955,0.979,955,0.67598,955,0,955,-0.67598
956,0.979,956,0.67598,956,0,956,-0.67598
957,0.979,957,0.67598,957,0,957,-0.67598
958,0.979,958,0.67598,958,0,958,-0.67598
959,0.979,959,0.67598,959,0,959,-0.67598
960,0.979,960,0.67598,960,0,960,-0.67598
961,0.979,961,0.67598,961,0,961,-0.67598
962,0.979,962,0.67598,962,0,962,-0.67598
963,0.979,963,0.67598,963,0,963,-0.67598
964,0.979,964,0.67598,964,0,964,-0.67598
965,0.979,965,0.67598,965,0,965,-0.67598
966,0.979,966,0.67598,966,0,966,-0.67598
967,0.979,967,0.67598,967,0,967,-0.67598
968,0.979,968,0.67598,968,0,968,-0.67598
969,0.979,969,0.67598,969,0,969,-0.67598
970,0.979,970,0.67598,970,0,970,-0.67598
971,0.979,971,0.67598,971,0,971,-0.67598
972,0.979,972,0.67598,972,0,972,-0.67598
973,0.979,973,0.67598,973,0,973,-0.67598
974,0.979,974,0.67598,974,0,974,-0.67598
975,0.979,975,0.67598,975,0,975,-0.67598
976,0.979,976,0.67598,976,0,976,-0.67598
977,0.979,977,0.67598,977,0,977,-0.67598
978,0.979,978,0.67598,978,0,978,-0.67598
979,0.979,979,0.67598,979,0,979,-0.67598
980,0.979,980,0.67598,980,0,980,-0.67598
981,0.979,981,0.67598,981,0,981,-0.67598
982,0.979,982,0.67598,982,0,982,-0.67598
983,0.979,983,0.67598,983,0,983,-0.67598
984,0.979,984,0.67598,984,0,984,-0.67598
985,0.979,985,0.67598,985,0,985,-0.67598
986,0.979,986,0.67598,986,0,986,-0.67598
987,0.979,987,0.67598,987,0,987,-0.67598
988,0.979,988,0.67598,988,0,988,-0.67598
989,0.979,989,0.67598,989,0,989,-0.67598
990,0.979,990,0.67598,990,0,990,-0.67598
991,0.979,991,0.67598,991,0,991,-0.67598
992,0.979,992,0.67598,992,0,992,-0.67598
993,0.979,993,0.67598,993,0,993,-0.67598
994,0.979,994,0.67598,994,0,994,-0.67598
995,0.979,995,0.67598,995,0,995,-0.67598
996,0.979,996,0.67598,996,0,996,-0.67598
997,0.979,997,0.67598,997,0,997,-0.67598
998,0.979,998,0.67598,998,0,998,-0.67598
999,0.979,999,0.67598,999,0,999,-0.67598
1000,0.979,1000,0.67598,1000,0,1000,-0.67598
1001,0.979,1001,0.67598,1001,0,1001,-0.67598
1002,0.979,1002,0.67598,1002,0,1002,-0.67598
1003,0.979,1003,0.67598,1003,0,1003,-0.67598
1004,0.979,1004,0.67598,1004,0,1004,-0.67598
1005,0.979,1005,0.67598,1005,0,1005,-0.67598
1006,0.979,1006,0.67598,1006,0,1006,-0.67598
1007,0.979,1007,0.67598,1007,0,1007,-0.67598
1008,0.979,1008,0.67598,1008,0,1008,-0.67598
1009,0.979,1009,0.67598,1009,0,1009,-0.67598
1010,0.979,1010,0.67598,1010,0,1010,-0.67598
1011,0.979,1011,0.67598,1011,0,1011,-0.67598
1012,0.979,1012,0.67598,1012,0,1012,-0.67598
1013,0.979,1013,0.67598,1013,0,1013,-0.67598
1014,0.979,1014,0.67598,1014,0,1014,-0.67598
1015,0.979,1015,0.67598,1015,0,1015,-0.67598
1016,0.979,1016,0.67598,1016,0,1016,-0.67598
1017,0.979,1017,0.67598,1017,0,1017,-0.67598
1018,0.979,1018,0.67598,1018,0,1018,-0.67598
1019,0.979,1019,0.67598,1019,0,1019,-0.67598
1020,0.979,1020,0.67598,1020,0,1020,-0.67598
1021,0.979,1021,0.67598,1021,0,1021,-0.67598
1022,0.979,1022,0.67598,1022,0,1022,-0.67598
1023,0.979,1023,0.67598,1023,0,1023,-0.67598
1024,0.979,1024,0.67598,1024,0,1024,-0.67598
1025,0.979,1025,0.67598,1025,0,1025,-0.67598
1026,0.979,1026,0.67598,1026,0,1026,-0.67598
1027,0.979,1027,0.67598,1027,0,1027,-0.67598
1028,0.979,1028,0.67598,1028,0,1028,-0.67598
1029,0.979,1029,0.67598,1029,0,1029,-0.67598
1030,0.979,1030,0.67598,1030,0,1030,-0.67598
1031,0.979,1031,0.67598,1031,0,1031,-0.67598
1032,0.979,1032,0.67598,1032,0,1032,-0.67598
1033,0.979,1033,0.67598,1033,0,1033,-0.67598
1034,0.979,1034,0.67598,1034,0,1034,-0.67598
1035,0.979,1035,0.67598,1035,0,1035,-0.67598
1036,0.979,1036,0.67598,1036,0,1036,-0.67598
1037,0.979,1037,0.67598,1037,0,1037,-0.67598
1038,0.979,1038,0.67598,1038,0,1038,-0.67598
1039,0.979,1039,0.67598,1039,0,1039,-0.67598
1040,0.979,1040,0.67598,1040,0,1040,-0.67598
1041,0.979,1041,0.67598,1041,0,1041,-0.67598
1042,0.979,1042,0.67598,1042,0,1042,-0.67598
1043,0.979,1043,0.67598,1043,0,1043,-0.67598
1044,0.979,1044,0.67598,1044,0,1044,-0.67598
1045,0.979,1045,0.67598,1045,0,1045,-0.67598
1046,0.979,1046,0.67598,1046,0,1046,-0.67598
1047,0.979,1047,0.67598,1047,0,1047,-0.67598
1048,0.979,1048,0.67598,1048,0,1048,-0.67598
1049,0.979,1049,0.67598,1049,0,1049,-0.67598
1050,0.979,1050,0.67598,1050,0,1050,-0.67598
1051,0.979,1051,0.67598,1051,0,1051,-0.67598
1052,0.979,1052,0.67598,1052,0,1052,-0.67598
1053,0.979,1053,0.67598,1053,0,1053,-0.67598
1054,0.979,1054,0.67598,1054,0,1054,-0.67598
1055,0.979,1055,0.67598,1055,0,1055,-0.67598
1056,0.979,1056,0.67598,1056,0,1056,-0.67598
1057,0.979,1057,0.67598,1057,0,1057,-0.67598
1058,0.979,1058,0.67598,1058,0,1058,-0.67598
1059,0.979,1059,0.67598,1059,0,1059,-0.67598
1060,0.979,1060,0.67598,1060,0,1060,-0.67598
1061,0.979,1061,0.67598,1061,0,1061,-0.67598
1062,0.979,1062,0.67598,1062,0,1062,-0.67598
1063,0.979,1063,0.67598,1063,0,1063,-0.67598
1064,0.979,1064,0.67598,1064,0,1064,-0.67598
1065,0.979,1065,0.67598,1065,0,1065,-0.67598
1066,0.979,1066,0.67598,1066,0,1066,-0.67598
1067,0.979,1067,0.67598,1067,0,1067,-0.67598
1068,0.979,1068,0.67598,1068,0,1068,-0.67598
1069,0.979,1069,0.67598,1069,0,1069,-0.67598
1070,0.979,1070,0.67598,1070,0,1070,-0.67598
1071,0.979,1071,0.67598,1071,0,1071,-0.67598
